,GO_pathways,auc_liu_GO_FS_response,auc_riaz_GO_FS_response,auc_liu_GO_FS_resistance,auc_riaz_GO_FS_resistance,auc_liu_GO_FS_response_randomized,auc_riaz_GO_FS_response_randomized,auc_liu_GO_FS_resistance_randomized,auc_riaz_GO_FS_resistance_randomized
3834,GO_MATING_BEHAVIOR,0.618896833503575,0.5283018867924528,0.48447395301327884,0.4710691823899371,0.618896833503575,0.5283018867924528,0.49979570990806943,0.4861635220125786
3835,GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,0.5988764044943821,0.560377358490566,0.4767109295199182,0.5050314465408805,0.5672114402451481,0.519496855345912,0.4767109295199182,0.5050314465408805
3836,GO_REGULATION_OF_PROTEIN_POLYUBIQUITINATION,0.5772216547497446,0.4949685534591195,0.47752808988764045,0.49056603773584906,0.5772216547497446,0.4949685534591195,0.47752808988764045,0.49056603773584906
3837,GO_INACTIVATION_OF_MAPK_ACTIVITY,0.6017364657814097,0.47861635220125787,0.4865168539325842,0.5050314465408805,0.5942798774259449,0.45220125786163523,0.5002042900919305,0.49559748427672956
3838,GO_PEPTIDYL_ARGININE_METHYLATION,0.5776302349336055,0.4767295597484277,0.4922369765066394,0.5333333333333333,0.5776302349336055,0.4767295597484277,0.4922369765066394,0.5333333333333333
3839,GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.5671092951991829,0.5962264150943396,0.4922369765066394,0.46226415094339623,0.5671092951991829,0.5962264150943396,0.4922369765066394,0.46226415094339623
3840,GO_HISTONE_PHOSPHORYLATION,0.6584269662921348,0.529559748427673,0.4789581205311542,0.5981132075471698,0.6533197139938713,0.5283018867924528,0.5154239019407558,0.6226415094339622
3841,GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.6870275791624106,0.5327044025157233,0.4449438202247191,0.5289308176100629,0.6472931562819204,0.6440251572327044,0.4521961184882533,0.4981132075471698
3842,GO_MULTICELLULAR_ORGANISM_REPRODUCTION,0.7602655771195097,0.5779874213836479,0.3414708886618999,0.5245283018867924,0.7234933605720122,0.5937106918238995,0.3498467824310521,0.5169811320754717
3843,GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION,0.5975485188968336,0.5415094339622641,0.4002042900919305,0.6679245283018869,0.5755873340143002,0.5937106918238994,0.41215526046986717,0.6477987421383649
3844,GO_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH,0.5251276813074566,0.5333333333333333,0.509090909090909,0.5333333333333333,0.5251276813074566,0.5333333333333333,0.509090909090909,0.5333333333333333
3845,GO_REGULATION_OF_ORGANELLE_ORGANIZATION,0.7960163432073544,0.630817610062893,0.33340143003064343,0.630817610062893,0.7525025536261492,0.5610062893081761,0.34994892747701734,0.5276729559748428
3846,GO_PHOSPHORYLATION,0.7978549540347293,0.5742138364779874,0.32032686414708883,0.5534591194968553,0.7477017364657814,0.5257861635220126,0.34984678243105205,0.539622641509434
3847,GO_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS,0.6262512768130746,0.5188679245283019,0.49356486210418793,0.5333333333333333,0.6262512768130746,0.5188679245283019,0.49356486210418793,0.5333333333333333
3848,GO_STRIATED_MUSCLE_ADAPTATION,0.5889683350357507,0.6157232704402515,0.4550561797752809,0.49559748427672956,0.5851889683350358,0.6069182389937107,0.4572012257405516,0.48553459119496856
3849,GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE,0.7492339121552605,0.5232704402515723,0.4163432073544433,0.5371069182389937,0.6628192032686415,0.5987421383647799,0.43013278855975484,0.5490566037735849
3850,GO_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,0.7439223697650664,0.5817610062893083,0.36629213483146067,0.46855345911949686,0.6769152196118489,0.620754716981132,0.37732379979570985,0.4918238993710692
3851,GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,0.7582226762002042,0.5371069182389937,0.39397344228804904,0.5679245283018868,0.6934627170582226,0.5377358490566038,0.42206332992849843,0.6138364779874214
3852,GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT,0.6174668028600613,0.5264150943396226,0.47538304392236974,0.5238993710691824,0.5998978549540348,0.5339622641509434,0.4998978549540347,0.5477987421383648
3853,GO_POSITIVE_REGULATION_OF_VIRAL_PROCESS,0.6402451481103166,0.5075471698113208,0.43013278855975484,0.5088050314465409,0.6346271705822267,0.5314465408805031,0.48447395301327884,0.5220125786163522
3854,GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT,0.5522982635342186,0.5238993710691824,0.48130745658835544,0.4779874213836478,0.524923391215526,0.5522012578616352,0.48130745658835544,0.4779874213836478
3855,GO_REGULATION_OF_PROTEOLYSIS,0.7678243105209398,0.5691823899371069,0.33391215526046986,0.6377358490566037,0.7267620020429009,0.6069182389937108,0.35464759959141984,0.6213836477987421
3856,GO_ENDOCYTOSIS,0.7397344228804904,0.5333333333333333,0.33094994892747703,0.5169811320754717,0.6860061287027579,0.5716981132075472,0.3631256384065372,0.6062893081761006
3857,GO_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.6982635342185903,0.569811320754717,0.40663942798774255,0.5754716981132075,0.6629213483146068,0.5955974842767296,0.426455566905005,0.5150943396226415
3858,GO_PEPTIDE_CATABOLIC_PROCESS,0.6016343207354444,0.5465408805031446,0.4943820224719101,0.5333333333333333,0.5956077630234934,0.5006289308176101,0.4943820224719101,0.5333333333333333
3859,GO_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,0.5291113381001022,0.6144654088050314,0.4670071501532176,0.5477987421383648,0.5258426966292135,0.6157232704402515,0.4670071501532176,0.5477987421383648
3860,GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION,0.6180796731358529,0.5823899371069182,0.4991828396322778,0.4716981132075472,0.6088866189989786,0.5628930817610063,0.5346271705822269,0.5125786163522013
3861,GO_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT,0.5917262512768131,0.6251572327044025,0.4922369765066394,0.4811320754716981,0.5867211440245148,0.6798742138364781,0.511338100102145,0.6018867924528303
3862,GO_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,0.5735444330949949,0.5339622641509434,0.44034729315628196,0.5591194968553459,0.5660878447395302,0.5339622641509434,0.44034729315628196,0.5591194968553459
3863,GO_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS,0.65658835546476,0.5106918238993711,0.4560776302349336,0.5138364779874214,0.6436159346271706,0.5289308176100629,0.4585291113381001,0.5094339622641509
3864,GO_POSITIVE_REGULATION_OF_SECRETION,0.7124616956077631,0.5584905660377358,0.39387129724208375,0.5144654088050314,0.6740551583248212,0.5685534591194968,0.4253319713993871,0.5471698113207547
3865,GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY,0.7069458631256383,0.5584905660377358,0.36527068437180793,0.5880503144654088,0.6556690500510725,0.5415094339622641,0.41184882533197137,0.5490566037735849
3866,GO_POSITIVE_REGULATION_OF_CELL_CYCLE,0.7682328907048008,0.6188679245283019,0.3836567926455567,0.449685534591195,0.6915219611848825,0.5226415094339623,0.4129724208375894,0.6509433962264151
3867,GO_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION,0.7534218590398366,0.5786163522012578,0.35250255362614913,0.6150943396226415,0.7036772216547497,0.5559748427672956,0.3943820224719101,0.6389937106918239
3868,GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION,0.6237997957099081,0.5553459119496855,0.43524004085801843,0.5622641509433962,0.6236976506639428,0.5471698113207547,0.43524004085801843,0.5622641509433962
3869,GO_NEURONAL_ACTION_POTENTIAL,0.6730337078651686,0.510062893081761,0.4883554647599591,0.5383647798742138,0.6656792645556691,0.6490566037735849,0.4964249233912156,0.5308176100628931
3870,GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,0.6757916241062308,0.5176100628930818,0.4606741573033708,0.5716981132075472,0.6664964249233912,0.5,0.46404494382022465,0.5647798742138365
3871,GO_RETROGRADE_TRANSPORT_VESICLE_RECYCLING_WITHIN_GOLGI,0.6017364657814096,0.5515723270440251,0.49785495403472924,0.4811320754716981,0.5932584269662922,0.5276729559748428,0.5160367722165474,0.4716981132075472
3872,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,0.5800817160367723,0.610691823899371,0.46976506639427984,0.5144654088050314,0.5645556690500511,0.5861635220125786,0.4633299284984678,0.5132075471698113
3873,GO_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT,0.6191011235955055,0.5006289308176101,0.4943820224719101,0.5333333333333333,0.6176710929519919,0.4729559748427673,0.5315628192032686,0.5383647798742138
3874,GO_BASEMENT_MEMBRANE_ORGANIZATION,0.6301327885597549,0.44528301886792454,0.4887640449438202,0.49056603773584906,0.6164453524004085,0.4779874213836478,0.4887640449438202,0.49056603773584906
3875,GO_SOMITE_DEVELOPMENT,0.6876404494382022,0.569811320754717,0.42829417773238,0.5371069182389937,0.6615934627170582,0.6050314465408805,0.4241062308478038,0.5044025157232704
3876,GO_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.669458631256384,0.5515723270440251,0.39121552604698673,0.5484276729559748,0.6349336057201226,0.5327044025157233,0.4276813074565884,0.48930817610062893
3877,GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL,0.5525025536261491,0.5182389937106918,0.4617977528089887,0.5213836477987421,0.5525025536261491,0.5182389937106918,0.4617977528089887,0.5213836477987421
3878,GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.6349336057201227,0.5207547169811321,0.46302349336057197,0.49559748427672956,0.6287027579162411,0.5119496855345912,0.4823289070480082,0.48930817610062893
3879,GO_SERTOLI_CELL_DIFFERENTIATION,0.6235955056179775,0.580503144654088,0.48181818181818176,0.5911949685534591,0.6138917262512769,0.5911949685534591,0.48181818181818176,0.5911949685534591
3880,GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.6214504596527068,0.5654088050314465,0.49570990806945864,0.49056603773584906,0.6129724208375894,0.5987421383647799,0.49826353421859043,0.5371069182389937
3881,GO_RNA_SPLICING,0.6974463738508682,0.6125786163522012,0.38907048008171613,0.5773584905660377,0.6675178753830439,0.5213836477987421,0.415832482124617,0.5949685534591195
3882,GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_DEVELOPMENT,0.6083758937691522,0.5138364779874214,0.49570990806945864,0.5238993710691824,0.6083758937691522,0.5138364779874214,0.49570990806945864,0.5238993710691824
3883,GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION,0.6426966292134831,0.5993710691823899,0.4566905005107252,0.5050314465408805,0.6161389172625128,0.5358490566037736,0.46026557711950966,0.4540880503144654
3884,GO_REGULATION_OF_MUSCLE_ADAPTATION,0.7196118488253319,0.5490566037735849,0.42104187946884575,0.5446540880503145,0.6595505617977527,0.5081761006289308,0.42104187946884575,0.5446540880503145
3885,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,0.746782431052094,0.5044025157232704,0.39407558733401427,0.4861635220125786,0.6786516853932585,0.5226415094339623,0.4146067415730337,0.49433962264150944
3886,GO_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT,0.6132788559754851,0.5660377358490566,0.48314606741573035,0.5572327044025157,0.6066394279877427,0.6144654088050314,0.48314606741573035,0.5572327044025157
3887,GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,0.7818181818181819,0.5874213836477987,0.3487231869254341,0.5547169811320755,0.740040858018386,0.6075471698113207,0.39969356486210417,0.6949685534591195
3888,GO_FEMALE_GENITALIA_DEVELOPMENT,0.6054136874361592,0.5044025157232704,0.49570990806945864,0.49056603773584906,0.6010214504596527,0.5672955974842767,0.5334014300306436,0.5893081761006289
3889,GO_NEUROBLAST_PROLIFERATION,0.616241062308478,0.5389937106918239,0.46976506639427984,0.4811320754716981,0.6101123595505618,0.5371069182389937,0.47323799795709903,0.5
3890,GO_ERYTHROSE_4_PHOSPHATE_PHOSPHOENOLPYRUVATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.5628192032686414,0.510062893081761,0.5069458631256384,0.5238993710691824,0.5591419816138917,0.5150943396226415,0.5069458631256384,0.5238993710691824
3891,GO_MIDGUT_DEVELOPMENT,0.6221654749744637,0.5723270440251572,0.49785495403472924,0.5333333333333333,0.6171603677221655,0.5943396226415094,0.5515832482124617,0.5572327044025157
3892,GO_MITOCHONDRION_DISTRIBUTION,0.5715015321756894,0.6251572327044025,0.5013278855975485,0.540251572327044,0.5713993871297242,0.6289308176100629,0.509090909090909,0.49056603773584906
3893,GO_PEPTIDYL_METHIONINE_MODIFICATION,0.5104187946884576,0.4811320754716981,0.5034729315628191,0.49056603773584906,0.5104187946884576,0.4811320754716981,0.5034729315628191,0.49056603773584906
3894,GO_IMMUNOLOGICAL_SYNAPSE_FORMATION,0.5709908069458631,0.5981132075471698,0.47242083758937686,0.4981132075471698,0.5709908069458631,0.5981132075471698,0.4836567926455567,0.5226415094339623
3895,GO_VITAMIN_METABOLIC_PROCESS,0.678855975485189,0.5987421383647799,0.4299284984678243,0.48238993710691824,0.6655771195097038,0.5641509433962264,0.44055158324821253,0.4962264150943396
3896,GO_MUSCLE_CELL_DEVELOPMENT,0.7266598569969357,0.5484276729559748,0.3969356486210419,0.5421383647798742,0.7004085801838611,0.5559748427672957,0.4132788559754852,0.5742138364779874
3897,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,0.7240040858018386,0.5918238993710692,0.39959141981613894,0.5578616352201258,0.7021450459652706,0.5257861635220126,0.42860061287027584,0.5672955974842767
3898,GO_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.7097037793667006,0.6421383647798742,0.4401430030643514,0.5138364779874214,0.6652706843718078,0.6069182389937107,0.47497446373850866,0.49937106918238994
3899,GO_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS,0.5435137895812053,0.4716981132075472,0.509090909090909,0.49056603773584906,0.5435137895812053,0.4716981132075472,0.5125638406537283,0.49056603773584906
3900,GO_NEGATIVE_REGULATION_OF_AXONOGENESIS,0.6656792645556691,0.550314465408805,0.4539325842696629,0.6761006289308177,0.6253319713993872,0.6113207547169811,0.45699693564862104,0.6119496855345912
3901,GO_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.5711950970377936,0.4981132075471698,0.4866189989785495,0.5144654088050314,0.5711950970377936,0.4981132075471698,0.5413687436159346,0.48930817610062893
3902,GO_OSTEOCLAST_DIFFERENTIATION,0.6563840653728295,0.6226415094339622,0.4591419816138917,0.42452830188679247,0.6452502553626148,0.6138364779874214,0.47568947906026554,0.48050314465408805
3903,GO_CARBOHYDRATE_DERIVATIVE_TRANSPORT,0.5541368743615934,0.5069182389937107,0.4887640449438202,0.4811320754716981,0.5541368743615934,0.5069182389937107,0.49019407558733397,0.6264150943396226
3904,GO_DEFINITIVE_HEMOPOIESIS,0.5649642492339122,0.5075471698113208,0.4871297242083759,0.49056603773584906,0.5649642492339122,0.5075471698113208,0.48988764044943817,0.5238993710691824
3905,GO_RENAL_FILTRATION,0.5556690500510725,0.5830188679245283,0.4858018386108274,0.5144654088050314,0.5351378958120531,0.5685534591194968,0.4858018386108274,0.5144654088050314
3906,GO_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.7018386108273748,0.5572327044025157,0.376608784473953,0.5383647798742138,0.6414708886618998,0.5861635220125786,0.3946884576098059,0.510062893081761
3907,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.6918283963227784,0.5534591194968553,0.459244126659857,0.5522012578616352,0.6656792645556691,0.5679245283018868,0.45975485188968335,0.5610062893081761
3908,GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,0.7117466802860062,0.5465408805031446,0.39029622063329933,0.6062893081761006,0.6848825331971399,0.5559748427672956,0.41971399387129715,0.5679245283018868
3909,GO_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.7183861082737487,0.5125786163522013,0.43973442288049025,0.6037735849056604,0.6600612870275793,0.5044025157232704,0.4500510725229826,0.6251572327044026
3910,GO_PROTEIN_ALKYLATION,0.6945863125638407,0.5415094339622641,0.4229826353421859,0.48742138364779874,0.6214504596527067,0.5421383647798742,0.43575076608784474,0.5150943396226415
3911,GO_ATRIOVENTRICULAR_VALVE_MORPHOGENESIS,0.5994892747701736,0.5182389937106918,0.47191011235955055,0.49056603773584906,0.5994892747701736,0.5182389937106918,0.4808988764044943,0.4811320754716981
3912,GO_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.7629213483146068,0.5641509433962264,0.3401430030643514,0.5320754716981132,0.7041879468845762,0.6012578616352201,0.35587334014300304,0.5245283018867924
3913,GO_CARDIAC_CONDUCTION,0.6724208375893769,0.59874213836478,0.4186925434116444,0.6264150943396226,0.6777323799795711,0.5798742138364781,0.43094994892747707,0.5716981132075472
3914,GO_AORTA_MORPHOGENESIS,0.6337078651685393,0.5465408805031446,0.4887640449438202,0.5144654088050314,0.633197139938713,0.5289308176100629,0.5146067415730337,0.4911949685534591
3915,GO_RESPONSE_TO_ALCOHOL,0.7550561797752808,0.6358490566037736,0.358120531154239,0.5893081761006289,0.7251276813074565,0.45723270440251573,0.3859039836567927,0.6025157232704402
3916,GO_CELLULAR_HOMEOSTASIS,0.7596527068437181,0.559748427672956,0.3368743615934627,0.5245283018867924,0.7181818181818183,0.6245283018867925,0.38733401430030645,0.5459119496855346
3917,GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH,0.6687436159346272,0.48427672955974843,0.469050051072523,0.5207547169811321,0.6244126659856997,0.4440251572327044,0.5215526046986722,0.5245283018867924
3918,GO_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,0.7036772216547497,0.5886792452830188,0.4402451481103167,0.4849056603773585,0.651276813074566,0.5471698113207547,0.4707865168539326,0.469811320754717
3919,GO_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION,0.6685393258426965,0.5779874213836478,0.4448416751787538,0.6050314465408805,0.6424923391215526,0.549685534591195,0.44749744637385097,0.5968553459119497
3920,GO_PROTEIN_INSERTION_INTO_MEMBRANE,0.553932584269663,0.550314465408805,0.48314606741573035,0.4811320754716981,0.5506639427987743,0.550314465408805,0.4943820224719101,0.5371069182389937
3921,GO_ACTIVATION_OF_MAPK_ACTIVITY,0.6970377936670071,0.5471698113207547,0.3881511746680286,0.6289308176100629,0.6784473953013278,0.5132075471698113,0.419611848825332,0.6138364779874214
3922,GO_EMBRYONIC_ORGAN_DEVELOPMENT,0.7534218590398366,0.5465408805031446,0.3486210418794688,0.5320754716981132,0.7502553626149131,0.5522012578616352,0.367926455566905,0.5823899371069182
3923,GO_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.5950970377936671,0.5723270440251572,0.4701736465781409,0.5490566037735849,0.5828396322778345,0.6050314465408805,0.4701736465781409,0.5490566037735849
3924,GO_POSITIVE_REGULATION_OF_ORGAN_GROWTH,0.6918283963227785,0.6232704402515723,0.4887640449438202,0.5238993710691824,0.6566905005107253,0.6201257861635221,0.4906026557711951,0.5383647798742138
3925,GO_EPOXYGENASE_P450_PATHWAY,0.7031664964249233,0.560377358490566,0.5068437180796732,0.5144654088050314,0.6859039836567927,0.5742138364779874,0.5068437180796732,0.5144654088050314
3926,GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS,0.6127681307456588,0.6440251572327044,0.4866189989785495,0.5666666666666667,0.6088866189989786,0.6616352201257861,0.4918283963227783,0.5345911949685535
3927,GO_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,0.5355464759959141,0.5245283018867924,0.48866189989785497,0.5157232704402516,0.5355464759959141,0.5245283018867924,0.48866189989785497,0.5157232704402516
3928,GO_AMINO_ACID_IMPORT,0.6293156281920327,0.5723270440251572,0.4648621041879468,0.5572327044025157,0.6250255362614913,0.5962264150943396,0.4648621041879468,0.5572327044025157
3929,GO_IMP_BIOSYNTHETIC_PROCESS,0.5528089887640448,0.5226415094339623,0.5034729315628191,0.5144654088050314,0.5463738508682329,0.580503144654088,0.5104187946884576,0.590566037735849
3930,GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.6274770173646579,0.5742138364779874,0.4695607763023493,0.4861635220125786,0.6062308478038815,0.6238993710691824,0.48171603677221647,0.519496855345912
3931,GO_LYMPHOCYTE_APOPTOTIC_PROCESS,0.6000000000000001,0.5716981132075472,0.5034729315628191,0.5333333333333333,0.5836567926455567,0.580503144654088,0.509090909090909,0.5238993710691824
